18/Feb/18,893334080000000000,0,1320738563225361104, 0	
18/Jan/18,25430003577038106240,0,18000000000000000000, 0	
18/Jun/18,2000000000000000,0,39467638886713435135, 0	
18/Sep/17,1303209657200060498,0,31010001000000000000, 0	
19/Apr/19,15764420000000000,0,0, 0	
19/Dec/18,380000000000000000,0,6869232000000000000, 0	
19/Feb/19,0,0,2100000000000000000, 0	
19/Jan/19,4000000000000000000,0,821360000000000000, 0	
19/Jul/17,447217287452000000000,1200000000000000000,0, 0	
19/Jun/19,1500000000000000000,0,9425213260000000000, 0	
19/Mar/18,1000000000000000,0,13027639377313722775, 0	
19/Nov/17,19098985246927920930,0,50693215396720696, 0	
19/Sep/18,20336160000000000,0,244124600377339309816, 0	
20/Aug/17,139625354459676922260,0,6390000000000000000, 0	
20/Jun/17,0,160374785203763268000,0, 0	
20/May/19,1500000000000000000,0,0, 0	
20/Oct/18,0,0,2199748000000000000, 0	
21/Apr/18,39458500000000000000,0,31961305010000000000, 0	
21/Aug/18,0,0,5317600000000000000, 0	
21/Dec/17,50710989928000000000,0,107690302928525225, 0	
21/Feb/18,9721563116000000000,0,35617664005935571896, 0	
21/Jan/18,2417563458000000000,0,2000000000000000000, 0	
21/Jun/18,46700630000000000,0,10272966920000000000, 0	
21/Sep/17,1629865993002496440,0,0, 0	
22/Apr/19,0,0,2021000000000000000, 0	
22/Dec/18,2381036140000000000,0,266800000000000000, 0	
22/Feb/19,13953026782328862563,0,1771546080000000000, 0	
22/Jan/19,6000000000000000000,0,0, 0	
22/Jun/19,0,0,5517230779999979000, 0	
22/Mar/18,25129000545430471330,0,81833581760000000000, 0	
22/Nov/17,155723712737944324962,0,51185831651140000, 0	
22/Sep/18,0,0,254157593852028687575, 0	
23/Jul/18,351642250000000000,0,15588078510000000000, 0	
23/Mar/19,900000000000000000,0,2050000000000000000, 0	
23/May/18,581912845000000000,0,8580715883000000000, 0	
23/Nov/18,0,0,0, 0	
23/Oct/17,2460786375551226030,0,1727780000000000000, 0	
24/Aug/17,53639660833974172180,0,0, 0	
24/May/19,0,0,0, 0	
24/Oct/18,2831050000000000,0,0, 0	
25/Apr/18,2004721792000000000,0,28418197001000000000, 0	
25/Aug/18,1150000000000000000,0,7802618850000000000, 0	
25/Dec/17,85101311352000000000,0,50311131485318400, 0	
25/Feb/18,125000000000000000,0,8790665293245430000, 0	
25/Jan/18,57898040000000000,0,100500000000000000, 0	
25/Jun/18,182961440000000000,0,6738202000000000000, 0	
25/Sep/17,14068760000000000000,0,100000000000000000, 0	
26/Apr/19,1049035590000000000,0,2198071180000000000, 0	
26/Dec/18,0,0,10100000000000000000, 0	
26/Feb/19,277870000000000000,0,7076098253952000, 0	
26/Jan/19,0,0,0, 0	
26/Jul/17,73717884856435215149,0,2191231968872458410, 0	
26/Jun/19,1763752000000000000,0,1968344280000000000, 0	
26/Mar/18,507855000000000000,0,53743248455163497710, 0	
26/Nov/17,4246360135800000000,0,0, 0	
26/Sep/18,0,0,248493361175730200923, 0	
27/Jul/18,18083200000000000,0,7927307090000000000, 0	
27/Mar/19,0,0,10050000000000000000, 0	
27/May/18,38273651016152493945,0,52673752812781268250, 0	
27/Nov/18,0,0,110000000000000000, 0	
27/Oct/17,3962550520000000000,0,50784547555868104, 0	
28/Aug/17,7486896496086615091,0,5158000000000000000, 0	
28/May/19,0,0,600000000000000000, 0	
28/Oct/18,2497219858156028370,0,1418439716312056740, 0	
29/Apr/18,1010000000000000000,0,14500000000000000000, 0	
29/Aug/18,1950000000000000000,0,2136456860000000000, 0	
29/Dec/17,23177243520000000000,0,51670610138183496, 0	
29/Jan/18,4723299671037656669,0,964040000000000, 0	
29/Jun/18,210506690000000000,0,78380604024185887800, 0	
29/Sep/17,3161438181831287840,0,99468466711794400, 0	
30/Jul/18,50632960000000000,0,35247403262034056000, 0	
30/Mar/19,0,0,2000000000000000, 0	
30/May/18,33303125983014676016,0,17598988770000000000, 0	
30/Nov/18,3800000000000000,0,20000000000000000, 0	
30/Oct/17,2395872327662638324,0,50853289510133704, 0	
31/Aug/17,498459900324071697944,158001717279136166221,0, 0	
31/May/19,720000000000000000,0,6344311117000000000, 0	
31/Oct/18,160000000000000000,0,5400000000000000000, 0	
01/Apr/19,13188060240000000000,0,1332510000000000000, 0	
01/Dec/18,900000000000000000,0,808000000000000000, 0	
01/Feb/19,3300000000000000000,0,6600000000000000000, 0	
01/Jan/19,0,0,160000000000000000, 0	
01/Jun/19,0,0,1905901570000000000, 0	
01/Mar/18,3875446000000000000,0,11789960090000000000, 0	
01/Nov/17,1500000000000000000,0,0, 0	
01/Sep/18,12000000000000000000,0,17962272247896446792, 0	
02/Jul/18,5131011213231163344,0,95529464702524554628, 0	
02/Mar/19,4000000000000000000,0,3816449954641669188, 0	
02/May/18,39716732989776470410,0,28699328270000000000, 0	
02/Nov/18,650000000000000000,0,1000000000000000000, 0	
02/Oct/17,1000000000000000000,0,51542120600302296, 0	
03/Aug/17,350100749405810875793,0,3995000000000000000, 0	
03/May/19,0,0,1799114904000000000, 0	
03/Oct/18,0,0,15763298162691370840, 0	
04/Apr/18,1000000000000000000,0,18268987360000000000, 0	
04/Aug/18,1930000000000000000,0,112739561143570247326, 0	
04/Dec/17,3938319452777811996,0,100722000000000000, 0	
04/Feb/18,4006211008096723201,0,52000000000000000, 0	
04/Jan/18,2311630338000000000,0,62000000000000000, 0	
04/Jun/18,12045861337303862635,0,9892916090000000000, 0	
04/Sep/17,201433305395457889773,0,0, 0	
05/Apr/19,0,0,517811040000000000, 0	
05/Dec/18,0,0,50439781896711415313, 0	
05/Feb/19,12000000000000000000,0,0, 0	
05/Jan/19,0,0,2000000000000000000, 0	
05/Jul/17,500000000000000000,0,3000000000000000000, 0	
05/Jun/19,0,0,1339713850000000000, 0	
05/Mar/18,2000000000000000,0,25306247160000000000, 0	
05/Nov/17,5230000000000000000,0,125306010228449400, 0	
05/Sep/18,1000000000000000000,0,7270488171401559681, 0	
06/Jul/18,1709428288000000000,0,98900150292804945964, 0	
06/Mar/19,21200000000000000000,0,0, 0	
06/May/18,11792866014489069984,0,45820890299511554241, 0	
06/Nov/18,1142363000000000000,0,0, 0	
06/Oct/17,0,0,153195818401629788, 0	
07/Aug/17,13179488266631027013,0,0, 0	
07/May/19,4500000000000000000,0,480000000000000000, 0	
07/Oct/18,0,0,4622777676313304848, 0	
08/Apr/18,31227192000000000000,0,52696889290000000000, 0	
08/Aug/18,3053933370000000000,0,1680000000000000000, 0	
08/Dec/17,2120000000000000000,0,4000000000000000000, 0	
08/Feb/18,250003650039320000,0,63882130822379528, 0	
08/Jan/18,15145998120000000000,0,112350000000000000, 0	
08/Jun/18,106099404497000000000,0,5619832560000000000, 0	
08/Sep/17,331457492534371489,0,10, 0	
09/Apr/19,10049374600000000000,0,3765537516905783800, 0	
09/Dec/18,0,0,372000000000000000, 0	
09/Feb/19,24900000000000000000,0,4712655920000000000, 0	
09/Jan/19,4400000000000000000,0,503000000000000000, 0	
09/Jul/17,84653363550139441808,0,0, 0	
09/Jun/19,6446070000000000,0,286764440000000000, 0	
09/Mar/18,237858361474596859,0,11052524658481590200, 0	
09/Nov/17,951077210000000000,0,50936528845381000, 0	
09/Sep/18,4000000000000000000,0,219669105988443922685, 0	
10/Aug/17,268420180125107223984,0,500000000000000000, 0	
10/May/19,900000000000000000,0,2762860000000000000, 0	
10/Oct/18,0,0,20000000000000000, 0	
11/Apr/18,0,0,33241106871416269400, 0	
11/Aug/18,2100000000000000000,0,12252139000000000000, 0	
11/Dec/17,902362790000000000,0,110673665443406721, 0	
11/Feb/18,3200000000000000000,0,2960000000000000000, 0	
11/Jan/18,501373620000000000,0,100500000000000000, 0	
11/Jun/18,48252178000000000000,0,6754393299794712540, 0	
11/Sep/17,88321000000000000,0,560000000000000000, 0	
12/Apr/19,12003000000000000000,0,8150000000000000000, 0	
12/Dec/18,0,0,1778770949720670390, 0	
12/Feb/19,0,0,2323400000000000000, 0	
12/Jan/19,0,0,5234748770000000000, 0	
12/Jul/17,1503432445694108418216,0,0, 0	
12/Jun/19,0,0,550000000000000000, 0	
12/Mar/18,12799172606992278,0,2470472664051556696, 0	
12/Nov/17,32165763585559557453,0,50797199506687600, 0	
12/Sep/18,636110000000000000,0,307951544169394700123, 0	
13/Jul/18,750000000000000000,0,5994823568750000000, 0	
13/Mar/19,310382100000000000,0,1000000000000000, 0	
13/May/18,55100000000000000000,0,995000000000000000, 0	
13/Nov/18,0,0,4090000000000000000, 0	
13/Oct/17,24748609001000020360,0,0, 0	
14/Aug/17,87070931242925555287,0,0, 0	
14/Jun/17,1000000000000000000,0,0, 0	
14/May/19,901675425437990934,0,7961624220875981868, 0	
14/Oct/18,400000000000000000,0,2999073141807383641, 0	
15/Apr/18,243688200000000000,0,72943209850000000000, 0	
15/Aug/18,2100000000000000000,0,3700000000000000000, 0	
15/Dec/17,50481413749316992,0,62000000000000000, 0	
15/Feb/18,500000000000000000,0,64000000000000000, 0	
15/Jan/18,165939434592272830760,0,10369165648190815000, 0	
15/Jun/18,5491000000000000000,500000000000000000,13411856690000000000, 0	
15/Sep/17,1000068504322735292,0,0, 0	
16/Apr/19,3100000000000000000,0,0, 0	
16/Dec/18,200000000000000000,0,4976000000000000000, 0	
16/Feb/19,0,0,0, 0	
16/Jan/19,0,0,1078738200000000000, 0	
16/Jul/17,84550000000000000000,0,0, 0	
16/Jun/19,9300000000000000000,0,799947500000000000, 0	
16/Mar/18,1000000000000000000,0,3160000000000000000, 0	
16/Nov/17,177841407525000000000,0,0, 0	
16/Sep/18,0,0,484006616952007692848, 0	
17/Jul/18,0,0,55459688958100000000, 0	
17/Mar/19,16000000000000000000,0,0, 0	
17/May/18,2105571500932815540,0,32773337577946773369, 0	
17/Nov/18,0,0,0, 0	
17/Oct/17,2489258000000000000,0,10000000000000000, 0	
18/Aug/17,617438851516054500000,0,0, 0	
18/May/19,0,0,99748000000000000, 0	
18/Oct/18,6659163500000000000,0,2914523600000000000, 0	
19/Apr/18,56432916000000000000,0,28550159320000000000, 0	
19/Aug/18,267269000000000000,0,10196295560000000000, 0	
19/Dec/17,7086103458000000000,0,53243746965987704, 0	
19/Feb/18,5334407510000000000,0,2966768743266641183, 0	
19/Jan/18,37019759227000000000,0,9184670000000000000, 0	
19/Jun/18,1143298520000000128,0,3800051300000000000, 0	
19/Sep/17,80298029495857671299,0,11020000000000000000, 0	
20/Jul/18,2010000000000000000,0,7440986761530438800, 0	
20/Mar/19,8000000000000000000,0,379660402073502275384, 0	
20/May/18,4786874247021080312,0,1199966180000000000, 0	
20/Nov/18,2673277950000000000,0,13215211370000000000, 0	
